horizon,raw_mean,raw_ci_lower,raw_ci_upper,centered_mean,centered_ci_lower,centered_ci_upper
3444,156.04804584253574,155.7171,156.38423,-0.046060138023391664,-0.3757771,0.28750798
3445,156.08853646285417,155.75903,156.42409,-0.05074298013438618,-0.37934214,0.2806399
3446,156.13448866646365,155.80428,156.4698,-0.050283084927853404,-0.37832066,0.28124946
3447,156.18415920575404,155.85118,156.52335,-0.04582763431517349,-0.37716553,0.28901455
3448,156.2320297595625,155.89943,156.57143,-0.043077687822543245,-0.37334046,0.29136974
3449,156.2804772353572,155.9487,156.61728,-0.03994283953111753,-0.36824363,0.29343995
3450,156.32697924111574,155.99384,156.66374,-0.03859453623817875,-0.3670992,0.29530385
3451,156.37367289344465,156.04059,156.71066,-0.03697909124014166,-0.3662677,0.29718503
3452,156.41912415784373,156.08597,156.75851,-0.036880464928063024,-0.36496818,0.29851958
3453,156.46920368022862,156.13351,156.80847,-0.03209904664400227,-0.36410612,0.30615819
3454,156.5138634806371,156.17886,156.85345,-0.032887594948096566,-0.36425406,0.30566004
3455,156.56152333471388,156.22635,156.90434,-0.030575616794581963,-0.36372322,0.31038457
3456,156.60312447777258,156.26637,156.94571,-0.03400112456282816,-0.36826214,0.3070379
3457,156.65315678190092,156.31807,156.99762,-0.029191209267568505,-0.36282304,0.31141996
3458,156.69967219533726,156.3623,157.04442,-0.027885228623058943,-0.36162966,0.31269848
3459,156.74500915660624,156.40762,157.0895,-0.027946715809304315,-0.36240742,0.31389144
3460,156.79037758713443,156.451,157.1369,-0.027992134987834316,-0.36277696,0.31572428
3461,156.83905990799562,156.49736,157.1875,-0.024577221227320364,-0.3615231,0.3196086
3462,156.88016633239806,156.53807,157.22865,-0.028948818954711762,-0.36580536,0.31423295
3463,156.92329583402415,156.58125,157.26962,-0.031145894966908744,-0.36847636,0.31321758
3464,156.9706409303534,156.62709,157.31857,-0.02916110514443553,-0.36713883,0.31672058
3465,157.01504538239172,156.67099,157.36327,-0.03024234514145825,-0.3685295,0.31468448
3466,157.0561055028805,156.71513,157.40132,-0.034485524993497246,-0.3710629,0.30891702
3467,157.10156020472934,156.76128,157.44705,-0.03430221639944866,-0.37093464,0.31059164
3468,157.1477548419171,156.80853,157.49167,-0.03351098953260747,-0.37009764,0.30896217
3469,157.19069998781723,156.85243,157.53575,-0.03556127346607808,-0.37142053,0.3077182
3470,157.23510887791502,156.89636,157.5796,-0.03686058788592521,-0.371572,0.30531555
3471,157.28227392395465,156.94363,157.6271,-0.03484085275674994,-0.36978742,0.3070623
3472,157.32686446748343,156.98938,157.67012,-0.03568404884828107,-0.36890146,0.30687055
3473,157.3713831660978,157.03392,157.71547,-0.036241039038847254,-0.37114608,0.30720863
3474,157.41069621969984,157.07304,157.75346,-0.04232259164296279,-0.37635157,0.30085784
3475,157.45367310600008,157.11598,157.79733,-0.04459412207973628,-0.37892666,0.2974309
3476,157.4987539522129,157.16089,157.84265,-0.04476100881741549,-0.3787677,0.29986966
3477,157.54333334451982,157.20601,157.88605,-0.045346288605592054,-0.37813395,0.29644105
3478,157.58504832461085,157.24933,157.92732,-0.0491374273438971,-0.38075322,0.29277724
3479,157.62725665044738,157.2918,157.9681,-0.05226953985061842,-0.38279,0.28896028
3480,157.6753289007077,157.33723,158.01814,-0.04952601645361115,-0.38300145,0.2922325
3481,157.71795515076593,157.38083,158.06056,-0.05195959738817512,-0.3843082,0.28688937
3482,157.76300326626972,157.42703,158.10492,-0.05183916360632015,-0.383836,0.2857733
3483,157.80464077530385,157.46883,158.14769,-0.055538866969698564,-0.38730574,0.28186435
3484,157.85385796641341,157.51802,158.19629,-0.05158638154952992,-0.3840423,0.2863696
3485,157.90072961512243,157.56544,158.24274,-0.04982381526786002,-0.37983292,0.28715512
3486,157.94106334324917,157.60583,158.28384,-0.054636677441362726,-0.38649955,0.28343126
3487,157.98439662898585,157.64767,158.3296,-0.05685662452757875,-0.38934305,0.28377667
3488,158.0314122386526,157.6955,158.37566,-0.055194834527160216,-0.3861269,0.2854829
3489,158.072955752441,157.736,158.41786,-0.05911340060703652,-0.3901964,0.2823433
3490,158.12502451627233,157.78767,158.47096,-0.052079807099899615,-0.38431665,0.28940496
3491,158.16668054432736,157.82812,158.51334,-0.05553249060951786,-0.38876528,0.28742808
3492,158.21522700100047,157.8758,158.56201,-0.05267735140961025,-0.3861465,0.29065764
3493,158.25923028806912,157.92162,158.60504,-0.05409238974514129,-0.38440406,0.28773436
3494,158.30590188062115,157.96945,158.6507,-0.05305123387974769,-0.38381574,0.28723305
3495,158.35531889395074,158.0181,158.69965,-0.04886408216371432,-0.38084322,0.2942407
3496,158.39918503066147,158.06184,158.74362,-0.05032832633669287,-0.3806809,0.29152077
3497,158.44508729542858,158.10913,158.78912,-0.04978588800035489,-0.38055357,0.29277694
3498,158.4877977481634,158.15086,158.83173,-0.05222895813873278,-0.38269126,0.2895206
3499,158.53334607681407,158.19754,158.87459,-0.051986320574103094,-0.38034067,0.28890675
3500,158.58199859551738,158.24657,158.92325,-0.0484281714895332,-0.37582976,0.2921741
3501,158.625935601236,158.2909,158.96843,-0.04991861145134442,-0.37824452,0.28966254
3502,158.6733838865732,158.3368,159.01544,-0.04752027858439416,-0.37598825,0.29381368
3503,158.7189484614132,158.38062,159.06155,-0.04726317429628665,-0.37754455,0.29667008
3504,158.75975245174084,158.42216,159.10205,-0.051954167858431786,-0.38169298,0.29014456
3505,158.80891131723018,158.47173,159.15062,-0.04819120518285434,-0.3789728,0.29310814
3506,158.85291559585173,158.51591,159.19484,-0.04945014461711779,-0.37789884,0.29024205
3507,158.89874215623843,158.56287,159.24057,-0.04895834483856958,-0.37769127,0.29157257
3508,158.94452819357286,158.60829,159.28569,-0.048650985662912836,-0.37672368,0.29114202
3509,158.98961278126728,158.65247,159.33199,-0.049179300709548276,-0.37752327,0.29029775
3510,159.03529591457635,158.69829,159.3765,-0.04893913344508589,-0.3784881,0.29090294
3511,159.07944647410858,158.74236,159.4211,-0.05006032731368436,-0.3792134,0.2928889
3512,159.123138312424,158.78523,159.46518,-0.05161152674566939,-0.38150966,0.29056293
3513,159.16840734737005,158.83269,159.50984,-0.05159209953668796,-0.3788389,0.28712848
3514,159.21856016897115,158.88254,159.5607,-0.0465787057745454,-0.3741448,0.2926982
3515,159.25905098817253,158.92384,159.60037,-0.05157492069977724,-0.3773486,0.28625342
3516,159.30388885387754,158.96829,159.6456,-0.05189618146482127,-0.37917283,0.28616711
3517,159.34672699185384,159.01122,159.68684,-0.054160604874466924,-0.38025367,0.28358763
3518,159.393260249456,159.05768,159.73369,-0.052858683116105205,-0.37881306,0.28663123
3519,159.44052981699997,159.1054,159.78084,-0.05092621076543272,-0.3773267,0.28913411
3520,159.48891254868389,159.15625,159.82959,-0.04772048814751502,-0.3718689,0.289749
3521,159.5279038498684,159.19502,159.86848,-0.054031676688573324,-0.37816975,0.2833534
3522,159.5784783144556,159.24577,159.91736,-0.048816876594783745,-0.37383094,0.28665903
3523,159.62506748873417,159.29301,159.96362,-0.04754099037456266,-0.37301886,0.28962627
3524,159.67218081939018,159.33969,160.01126,-0.04550998751732337,-0.3711301,0.29074174
3525,159.71390292526263,159.38174,160.054,-0.04897215495833769,-0.37410098,0.2870869
3526,159.75742601679855,159.42581,160.09677,-0.05054423059273215,-0.37453246,0.28664452
3527,159.80237568183378,159.4709,160.14154,-0.050598748934893446,-0.37398803,0.28502986
3528,159.8470587395936,159.51682,160.18475,-0.05138812621735552,-0.37384552,0.28185767
3529,159.89019485113832,159.55963,160.22704,-0.05358044153137193,-0.37647673,0.28057256
3530,159.93704761280554,159.60652,160.27316,-0.05208272616670661,-0.37382433,0.2833253
3531,159.98221900280922,159.65274,160.31783,-0.05210854742700862,-0.3728258,0.28296676
3532,160.03083922729613,159.70145,160.36765,-0.048708288541459886,-0.36939853,0.28608805
3533,160.0748021109345,159.74509,160.41333,-0.05023107507320415,-0.37266988,0.28599122
3534,160.11957782530789,159.78944,160.4564,-0.050793277542959744,-0.3719349,0.28434348
3535,160.16364357688514,159.8319,160.50221,-0.05224143960072431,-0.37551993,0.28442085
3536,160.20661581344973,159.87486,160.54735,-0.05450205556979119,-0.37847546,0.28331727
3537,160.25345446629373,159.92427,160.59407,-0.05299620959811629,-0.37647226,0.28510505
3538,160.30173613661262,159.97035,160.6461,-0.05004409873547322,-0.3738953,0.29088292
3539,160.3474301462564,160.01631,160.69127,-0.049606171513465316,-0.37308896,0.2902052
3540,160.39344903583535,160.06181,160.73825,-0.04871724452930263,-0.3717134,0.2911807
3541,160.4358578357035,160.10425,160.78107,-0.051733394046988214,-0.376056,0.28801107
3542,160.48021581759704,160.14882,160.82652,-0.05290421882457853,-0.37856013,0.2868726
3543,160.52798787671148,160.1959,160.87288,-0.05024662930321812,-0.37619,0.28979582
3544,160.57298884811308,160.23909,160.91988,-0.05050709255926488,-0.37684646,0.29118273
3545,160.6202991339971,160.28763,160.96451,-0.04854589688946499,-0.37336412,0.2926047
3546,160.6685002623741,160.33618,161.01335,-0.04558846831363462,-0.37233728,0.29551774
3547,160.71622865418647,160.38422,161.0604,-0.04326788611669517,-0.36928114,0.29710874
3548,160.76315600423786,160.43135,161.10628,-0.04179532966869003,-0.36808094,0.29851973
3549,160.80868001182964,160.47607,161.1527,-0.041773849177551316,-0.36893785,0.29898262
3550,160.85433800127157,160.52112,161.19958,-0.0415543575831122,-0.36938274,0.29895654
3551,160.89741590668334,160.56401,161.24232,-0.04391481440985667,-0.37136915,0.29617637
3552,160.94443492563423,160.60965,161.29073,-0.04221226304629884,-0.37066874,0.29959086
3553,160.98931889601047,160.65572,161.33598,-0.04270342554094163,-0.37141383,0.300277
3554,161.0334405995844,160.70155,161.37875,-0.04405261481548158,-0.3708695,0.29753125
3555,161.07408460008642,160.7406,161.41832,-0.04886408122307509,-0.37381545,0.29191577
3556,161.11576780726116,160.78294,161.46095,-0.05257369363540161,-0.37770233,0.2880522
3557,161.1585557270515,160.82622,161.5044,-0.055092561417753844,-0.38085902,0.2866909
3558,161.2027223316393,160.87035,161.54909,-0.056212723318187004,-0.3805482,0.2853774
3559,161.24537569531083,160.91345,161.59065,-0.05899154899188653,-0.3835918,0.28123015
3560,161.29554267968706,160.96408,161.64198,-0.054062288954760944,-0.37957418,0.2877427
3561,161.34084405483497,161.01059,161.68582,-0.05413827356757144,-0.377916,0.28668588
3562,161.383375557557,161.05148,161.72964,-0.05696537035631837,-0.3787967,0.28358397
3563,161.42930582369897,161.09866,161.7745,-0.05635788109776798,-0.37996164,0.2850632
3564,161.48029210546915,161.1509,161.82683,-0.05093348486057561,-0.37390235,0.28974387
3565,161.5247194920034,161.19435,161.87212,-0.05172208075311468,-0.37508878,0.28926072
3566,161.57033793243866,161.23923,161.9164,-0.05155846455903689,-0.37375647,0.28897694
3567,161.61697318526706,161.28767,161.96387,-0.05035205669233225,-0.37213415,0.29059663
3568,161.65952255701984,161.33037,162.00633,-0.05316878378445988,-0.37557843,0.2869727
3569,161.69927017616465,161.36928,162.04683,-0.05863967535003092,-0.38189834,0.28268832
3570,161.7451850531854,161.41792,162.09103,-0.057789104609405104,-0.37940407,0.28194124
3571,161.7896939138683,161.46156,162.13397,-0.058636306676255634,-0.3799839,0.28167126
3572,161.83371268211746,161.50558,162.17892,-0.059907240403837374,-0.38150337,0.28101277
3573,161.87757413079697,161.54816,162.22337,-0.061623825288897635,-0.38498783,0.2803814
3574,161.92446273350023,161.59506,162.26993,-0.05991475746792721,-0.38377213,0.281002
3575,161.97544852557476,161.6447,162.3207,-0.05441767018456784,-0.37757215,0.2870072
3576,162.02539889112006,161.69371,162.3702,-0.049791327440472405,-0.37415475,0.29231495
3577,162.07172049565995,161.73955,162.41727,-0.04872896636509428,-0.3738951,0.2938373
3578,162.11626254013794,161.78491,162.46164,-0.049679722859139464,-0.37495533,0.29187393
3579,162.1629163241294,161.8289,162.51059,-0.04834795152964596,-0.37463284,0.29594028
3580,162.21239099237798,161.87872,162.55775,-0.04411790839245609,-0.36898282,0.2990282
3581,162.26223576904292,161.92967,162.60944,-0.03949890896588064,-0.36575752,0.30272195
3582,162.3027525282702,161.96858,162.64912,-0.044316975068531286,-0.37138012,0.29967672
3583,162.35490482180148,162.02066,162.70135,-0.03733735917576405,-0.36224926,0.30643708
3584,162.39670111697168,162.06197,162.74199,-0.040975200733093825,-0.36764657,0.30226424
3585,162.44196142793754,162.10818,162.78801,-0.041069526975198924,-0.36777624,0.30261782
3586,162.48835014489015,162.15237,162.83527,-0.03992724065828258,-0.36839938,0.3065963
3587,162.53577467239822,162.19833,162.88374,-0.03789552048435931,-0.36758915,0.30796355
3588,162.58333865200387,162.24571,162.9309,-0.03569467325009839,-0.36462915,0.3083295
3589,162.63050876599624,162.29274,162.97879,-0.03390752916321464,-0.36390537,0.31122825
3590,162.67477493668017,162.33885,163.02142,-0.03510492862058248,-0.363336,0.31014487
3591,162.71985654200452,162.3835,163.0685,-0.03556968196447557,-0.36497846,0.30974618
3592,162.7601316729086,162.42569,163.10876,-0.040602134246215435,-0.37016198,0.30424827
3593,162.8016541835133,162.4666,163.14969,-0.04466459357427185,-0.37284136,0.30150443
3594,162.84810328697264,162.51306,163.19536,-0.04356150331405157,-0.3712366,0.30070522
3595,162.89704033426338,162.56404,163.24344,-0.039894092549962915,-0.36674815,0.30329308
3596,162.93833111405468,162.60387,163.28477,-0.04384319176674167,-0.37046036,0.2999909
3597,162.978354151337,162.64456,163.32573,-0.04886551490297076,-0.37593967,0.2969997
3598,163.02252986650277,162.69002,163.36792,-0.04997511646092689,-0.37683746,0.29323572
3599,163.06567658318596,162.73079,163.41415,-0.05220609056784943,-0.3795245,0.29293594
3600,163.10910525407414,162.77316,163.45695,-0.053898140782912156,-0.38098404,0.29250145
3601,163.15701353342334,162.82176,163.50223,-0.05147382254770504,-0.37676916,0.29365516
3602,163.20026831202566,162.86485,163.54646,-0.05345370375979777,-0.38001335,0.29178482
3603,163.24702936876847,162.90971,163.59496,-0.052052501014118284,-0.3799097,0.29512364
3604,163.28628359745622,162.94977,163.63542,-0.0582752631355431,-0.3873848,0.2902043
3605,163.33267466258604,162.99936,163.67978,-0.05737718270092174,-0.38240507,0.28766507
3606,163.37995718086418,163.04532,163.72798,-0.055633741509422026,-0.38331163,0.2910961
3607,163.4212534438987,163.08675,163.768,-0.05937654669666051,-0.38747257,0.2872231
3608,163.4625086146176,163.12894,163.8108,-0.06321931997344105,-0.3903907,0.28212923
3609,163.50480630940007,163.16956,163.85405,-0.06607864965819588,-0.3938913,0.2789134
3610,163.54868937230393,163.21275,163.89752,-0.06749702404761065,-0.39613625,0.27957025
3611,163.60093283737334,163.2656,163.95006,-0.060306109524019644,-0.38883284,0.28752673
3612,163.6451924770025,163.31161,163.99306,-0.061156992320401456,-0.3892889,0.28574193
3613,163.69115961588648,163.35745,164.04028,-0.06025291447764889,-0.38851136,0.28733322
3614,163.73855218610728,163.4061,164.08583,-0.05806969497909214,-0.38414055,0.28642622
3615,163.7849822498392,163.4527,164.1339,-0.057068598322038006,-0.38433343,0.2884696
3616,163.83360195870605,163.50021,164.18143,-0.05391116672677575,-0.3810652,0.29169452
3617,163.87802814101502,163.54427,164.2265,-0.054835474420990855,-0.38334557,0.29104665
3618,163.92723688740176,163.59244,164.2763,-0.050881560666367794,-0.3810288,0.29652274
3619,163.96874014102383,163.63303,164.31883,-0.05488979408050585,-0.38517523,0.29189703
3620,164.01399773983525,163.67982,164.36252,-0.054934792277052745,-0.38503328,0.29123318
3621,164.05163535145658,163.71768,164.39957,-0.06254831260920198,-0.3916998,0.28335038
3622,164.09230178389137,163.7577,164.4398,-0.0673989839664998,-0.39740404,0.27917612
3623,164.14067433294122,163.80472,164.48822,-0.0642793214745803,-0.39521965,0.28342992
3624,164.18370727195318,163.8486,164.53041,-0.06654264403184788,-0.39610678,0.27950698
3625,164.22782381987042,163.89464,164.57379,-0.06807944751696032,-0.39633328,0.27781114
3626,164.2738358207006,163.94081,164.6195,-0.06731923733628893,-0.3941046,0.2774507
3627,164.3234181482257,163.99109,164.66998,-0.06311923816614501,-0.39060667,0.2818676
3628,164.37304829030742,164.04091,164.71867,-0.05861769004721884,-0.38652572,0.28664458
3629,164.4166789889919,164.08353,164.7631,-0.06035128071225249,-0.38783845,0.2856229
3630,164.45885833982376,164.12505,164.80518,-0.06329458370703618,-0.39044762,0.28214344
3631,164.50350874389088,164.16837,164.85039,-0.06376860249074962,-0.39279684,0.28224015
3632,164.54197681817303,164.20511,164.89006,-0.07065297932375429,-0.40106484,0.27739653
3633,164.59004622014325,164.25351,164.93765,-0.06797529407408251,-0.39848483,0.28107497
3634,164.6314850313679,164.2958,164.978,-0.07178681950783587,-0.4016777,0.27455065
3635,164.6783050169574,164.34222,165.02399,-0.07027563645317697,-0.40038213,0.27492395
3636,164.71908464800995,164.38129,165.06712,-0.07473785963252655,-0.4074603,0.27473217
3637,164.76332869854699,164.42522,165.11191,-0.07596234780827811,-0.41040975,0.27232432
3638,164.8084016941352,164.47081,165.15628,-0.07610931475049913,-0.40831754,0.27116203
3639,164.857934492091,164.52115,165.20316,-0.07183514550676337,-0.4030021,0.27686107
3640,164.90548369602087,164.56894,165.24889,-0.06973041960137623,-0.39852446,0.27736488
3641,164.9493648885299,164.61217,165.29507,-0.07118668079553145,-0.40119767,0.27639365
3642,164.99063101756602,164.65434,165.33626,-0.07536638923601933,-0.40534574,0.27150497
3643,165.03562249120284,164.69861,165.38254,-0.07566408387335698,-0.4052718,0.27074704
3644,165.0746059257667,164.73933,165.42017,-0.0822524991936938,-0.4108754,0.26267457
