horizon,empirical_gap_mean,empirical_gap_ci_lower,empirical_gap_ci_upper,predicted_gap_mean,predicted_gap_ci_lower,predicted_gap_ci_upper,pair_error_mean,pair_error_ci_lower,pair_error_ci_upper
1057,4.409437577092137,4.311884,4.5081315,4.4187144164076475,4.397771,4.440675,0.0,0.0,0.0
1058,4.411924344449732,4.3139825,4.511222,4.4228948463191005,4.4019313,4.444876,0.0,0.0,0.0
1059,4.4172247548582675,4.319413,4.5162163,4.427075276230557,4.4060917,4.4490776,0.0,0.0,0.0
1060,4.418787480510195,4.3215356,4.517203,4.431255706142011,4.4102526,4.4532785,0.0,0.0,0.0
1061,4.421983973981776,4.3249407,4.520106,4.435436136053466,4.414413,4.45748,0.0,0.0,0.0
1062,4.426403209810327,4.3294945,4.525481,4.439616565964922,4.418574,4.461681,0.0,0.0,0.0
1063,4.431805418747158,4.3346205,4.530844,4.443796995876375,4.4227343,4.4658823,0.0,0.0,0.0
1064,4.437074234299197,4.339717,4.5369697,4.447977425787831,4.426895,4.470083,0.0,0.0,0.0
1065,4.440591533322971,4.342875,4.5405354,4.4521578556992845,4.4310555,4.4742846,0.0,0.0,0.0
1066,4.444372457826279,4.3468456,4.5437646,4.45633828561074,4.4352164,4.478486,0.0,0.0,0.0
1067,4.449140070487448,4.3516974,4.54902,4.460518715522194,4.439377,4.482687,0.0,0.0,0.0
1068,4.45111098682276,4.3541446,4.550049,4.46469914543365,4.443537,4.4868884,0.0,0.0,0.0
1069,4.454841509987987,4.3584,4.5533786,4.4688795753451025,4.447698,4.4910893,0.0,0.0,0.0
1070,4.46095773646007,4.3641663,4.5591836,4.473060005256558,4.4518585,4.4952908,0.0,0.0,0.0
1071,4.465635117429901,4.3681564,4.5648694,4.477240435168012,4.4560194,4.4994917,0.0,0.0,0.0
1072,4.469063451434788,4.3709207,4.56897,4.4814208650794685,4.46018,4.503693,0.0,0.0,0.0
1073,4.474423047561273,4.3763485,4.574178,4.485601294990923,4.4643407,4.507894,0.0,0.0,0.0
1074,4.477236371311509,4.378796,4.5773726,4.489781724902377,4.468501,4.5120955,0.0,0.0,0.0
1075,4.480881742059994,4.382808,4.580499,4.493962154813832,4.472662,4.516297,0.0,0.0,0.0
1076,4.484986841799329,4.387565,4.5840406,4.498142584725287,4.4768224,4.520498,0.0,0.0,0.0
1077,4.488927538827554,4.391525,4.5873733,4.502323014636743,4.480983,4.524699,0.0,0.0,0.0
1078,4.4939850274577475,4.397138,4.592114,4.506503444548198,4.4851437,4.5289,0.0,0.0,0.0
1079,4.49834945619298,4.3999395,4.5975933,4.510683874459651,4.489304,4.5331016,0.0,0.0,0.0
1080,4.504355100858544,4.405822,4.60368,4.514864304371105,4.493465,4.5373025,0.0,0.0,0.0
1081,4.505890389973225,4.4071774,4.605271,4.519044734282561,4.4976254,4.541504,0.0,0.0,0.0
1082,4.509165151177151,4.409643,4.609993,4.523225164194016,4.501786,4.5457053,0.0,0.0,0.0
1083,4.5143036118879065,4.4142075,4.615033,4.52740559410547,4.5059466,4.5499063,0.0,0.0,0.0
1084,4.516436495789916,4.4159513,4.6177034,4.531586024016925,4.5101075,4.5541077,0.0,0.0,0.0
1085,4.521020710284551,4.4220657,4.621309,4.535766453928379,4.514268,4.5583086,0.0,0.0,0.0
1086,4.525824832394554,4.427967,4.624849,4.539946883839834,4.5184283,4.56251,0.0,0.0,0.0
1087,4.530547849456763,4.432879,4.6298394,4.544127313751289,4.522589,4.566711,0.0,0.0,0.0
1088,4.534872245498103,4.4369545,4.63393,4.548307743662743,4.5267496,4.5709124,0.0,0.0,0.0
1089,4.539725444876235,4.4414115,4.640171,4.552488173574199,4.5309105,4.575114,0.0,0.0,0.0
1090,4.5448044501305365,4.4471793,4.6445045,4.556668603485653,4.535071,4.5793147,0.0,0.0,0.0
1091,4.54670396700839,4.449091,4.6463213,4.560849033397108,4.539232,4.583516,0.0,0.0,0.0
1092,4.551830913262794,4.4553576,4.6503754,4.565029463308563,4.543392,4.587717,0.0,0.0,0.0
1093,4.555090347324338,4.4580913,4.6534395,4.569209893220018,4.5475526,4.5919185,0.0,0.0,0.0
1094,4.562772562362221,4.464933,4.6622024,4.5733903231314725,4.5517135,4.5961194,0.0,0.0,0.0
1095,4.568399793711352,4.4710193,4.668209,4.577570753042926,4.555874,4.600321,0.0,0.0,0.0
1096,4.573507040333159,4.4766746,4.672718,4.581751182954382,4.5600348,4.604522,0.0,0.0,0.0
1097,4.577062247733729,4.4811907,4.6758184,4.585931612865836,4.564195,4.608723,0.0,0.0,0.0
1098,4.581215401375792,4.4855404,4.6798506,4.5901120427772915,4.568356,4.6129246,0.0,0.0,0.0
1099,4.58513517554799,4.4909635,4.683093,4.594292472688747,4.5725164,4.6171255,0.0,0.0,0.0
1100,4.587524416751012,4.49302,4.6856966,4.598472902600201,4.5766773,4.621327,0.0,0.0,0.0
1101,4.593218055500231,4.4970083,4.692379,4.602653332511656,4.5808377,4.625528,0.0,0.0,0.0
1102,4.597250081405807,4.501597,4.6961303,4.60683376242311,4.584998,4.6297293,0.0,0.0,0.0
1103,4.599199033974584,4.503144,4.697975,4.611014192334566,4.589159,4.63393,0.0,0.0,0.0
1104,4.601355528924939,4.505434,4.7005734,4.61519462224602,4.5933194,4.6381316,0.0,0.0,0.0
1105,4.607035611494585,4.51162,4.7057157,4.6193750521574755,4.5974803,4.642333,0.0,0.0,0.0
1106,4.611379578954016,4.515702,4.7107654,4.623555482068928,4.6016407,4.646534,0.0,0.0,0.0
1107,4.616315305280759,4.5196815,4.7169223,4.627735911980384,4.6058016,4.6507354,0.0,0.0,0.0
1108,4.618454202354224,4.5226374,4.7185187,4.631916341891837,4.609962,4.6549363,0.0,0.0,0.0
1109,4.622282071954842,4.5256734,4.722343,4.6360967718032935,4.614123,4.6591377,0.0,0.0,0.0
1110,4.625480617616779,4.528639,4.7260423,4.640277201714747,4.6182833,4.6633387,0.0,0.0,0.0
1111,4.6297106216066535,4.533096,4.7302575,4.644457631626204,4.6224437,4.66754,0.0,0.0,0.0
1112,4.632229383957972,4.5355062,4.732258,4.648638061537657,4.6266046,4.6717415,0.0,0.0,0.0
1113,4.636656479676495,4.540286,4.7364507,4.652818491449113,4.630765,4.6759424,0.0,0.0,0.0
1114,4.642339097385436,4.5450754,4.7427077,4.656998921360567,4.634926,4.680144,0.0,0.0,0.0
1115,4.645245300148968,4.547482,4.745725,4.661179351272023,4.6390862,4.684345,0.0,0.0,0.0
1116,4.651694795548557,4.5536413,4.752278,4.665359781183475,4.643247,4.688546,0.0,0.0,0.0
1117,4.657011816544076,4.558927,4.7578764,4.66954021109493,4.6474075,4.692747,0.0,0.0,0.0
1118,4.658894269718622,4.561478,4.7589893,4.673720641006385,4.6515684,4.6969485,0.0,0.0,0.0
1119,4.664423621439566,4.5681753,4.763213,4.67790107091784,4.655729,4.70115,0.0,0.0,0.0
1120,4.669239374737368,4.572691,4.7683907,4.682081500829295,4.659889,4.705351,0.0,0.0,0.0
1121,4.670749405021482,4.5745273,4.7698393,4.68626193074075,4.66405,4.7095523,0.0,0.0,0.0
1122,4.6768925251763305,4.5803604,4.7771187,4.690442360652204,4.6682105,4.713753,0.0,0.0,0.0
1123,4.680829358045825,4.5848403,4.7803636,4.694622790563659,4.6723714,4.7179546,0.0,0.0,0.0
1124,4.685733430031578,4.590163,4.7846546,4.698803220475114,4.676532,4.7221556,0.0,0.0,0.0
1125,4.690400410530845,4.5948987,4.788603,4.702983650386568,4.6806927,4.726357,0.0,0.0,0.0
1126,4.692563065206716,4.5962014,4.791887,4.707164080298024,4.684853,4.7305584,0.0,0.0,0.0
1127,4.69686097443336,4.600147,4.796146,4.711344510209478,4.689014,4.7347593,0.0,0.0,0.0
1128,4.701931628265483,4.605697,4.800804,4.715524940120933,4.6931744,4.7389607,0.0,0.0,0.0
1129,4.70465193263539,4.608745,4.803287,4.719705370032388,4.697335,4.7431617,0.0,0.0,0.0
1130,4.70660390186183,4.61075,4.805382,4.723885799943842,4.7014956,4.747363,0.0,0.0,0.0
1131,4.710793822913827,4.61428,4.8098283,4.7280662298552985,4.705656,4.751564,0.0,0.0,0.0
1132,4.715492574728913,4.6177545,4.815762,4.7322466597667505,4.709817,4.7557654,0.0,0.0,0.0
1133,4.7218169015053775,4.6245546,4.82148,4.736427089678207,4.7139773,4.759967,0.0,0.0,0.0
1134,4.726541404479585,4.6286035,4.826331,4.740607519589661,4.718138,4.764168,0.0,0.0,0.0
1135,4.730093330600341,4.6326923,4.829955,4.744787949501116,4.7222986,4.768369,0.0,0.0,0.0
1136,4.732486767698345,4.6359086,4.831885,4.74896837941257,4.7264595,4.77257,0.0,0.0,0.0
1137,4.737108177271365,4.641565,4.8350224,4.753148809324026,4.73062,4.7767715,0.0,0.0,0.0
1138,4.738308600429153,4.6427097,4.8363523,4.75732923923548,4.7347803,4.7809725,0.0,0.0,0.0
1139,4.742647707560486,4.647286,4.840596,4.7615096691469345,4.738941,4.785174,0.0,0.0,0.0
1140,4.748598898412859,4.652753,4.847697,4.765690099058389,4.7431016,4.789375,0.0,0.0,0.0
1141,4.751322371362795,4.6553245,4.8506265,4.769870528969844,4.7472625,4.7935762,0.0,0.0,0.0
1142,4.75482180721157,4.6589932,4.853711,4.7740509588813,4.751423,4.7977777,0.0,0.0,0.0
1143,4.759334157846158,4.6636806,4.8579445,4.7782313887927526,4.755584,4.8019786,0.0,0.0,0.0
1144,4.7629255235449195,4.6668277,4.861801,4.782411818704208,4.759744,4.80618,0.0,0.0,0.0
1145,4.766611782134488,4.6709285,4.865477,4.786592248615663,4.763905,4.810381,0.0,0.0,0.0
1146,4.770317218248484,4.673698,4.868848,4.7907726785271185,4.7680655,4.8145823,0.0,0.0,0.0
1147,4.775215452846407,4.678879,4.8743124,4.794953108438573,4.772226,4.8187833,0.0,0.0,0.0
1148,4.780187894793572,4.6835885,4.8787975,4.799133538350026,4.7763867,4.8229847,0.0,0.0,0.0
1149,4.784594479323904,4.6883397,4.8828535,4.803313968261482,4.780547,4.827186,0.0,0.0,0.0
1150,4.788728265840017,4.6926622,4.887421,4.807494398172937,4.784708,4.831387,0.0,0.0,0.0
1151,4.796614514903039,4.699955,4.894735,4.811674828084391,4.7888684,4.8355885,0.0,0.0,0.0
1152,4.7987100429150855,4.70223,4.8968325,4.815855257995846,4.7930293,4.8397894,0.0,0.0,0.0
1153,4.801268520823752,4.7048473,4.9,4.820035687907301,4.7971897,4.843991,0.0,0.0,0.0
1154,4.803918627478243,4.706991,4.9028044,4.824216117818756,4.8013506,4.8481917,0.0,0.0,0.0
1155,4.809542550306537,4.712041,4.908271,4.828396547730209,4.805511,4.852393,0.0,0.0,0.0
1156,4.816057611722032,4.718542,4.9148593,4.832576977641666,4.8096714,4.8565946,0.0,0.0,0.0
1157,4.817025278362792,4.719344,4.915681,4.836757407553121,4.8138323,4.8607955,0.0,0.0,0.0
1158,4.822516880693587,4.7244496,4.921664,4.840937837464576,4.8179927,4.864997,0.0,0.0,0.0
1159,4.8263932192451025,4.729749,4.925233,4.845118267376031,4.8221536,4.869198,0.0,0.0,0.0
1160,4.829949842337407,4.7329664,4.9291663,4.849298697287484,4.826314,4.8733993,0.0,0.0,0.0
1161,4.834430877698852,4.7372236,4.9336953,4.853479127198939,4.830475,4.8776,0.0,0.0,0.0
1162,4.838755726104886,4.7406783,4.9386253,4.857659557110393,4.8346353,4.8818016,0.0,0.0,0.0
1163,4.843046335587445,4.744798,4.9432893,4.861839987021848,4.838796,4.886003,0.0,0.0,0.0
1164,4.845839740523844,4.7481813,4.945333,4.866020416933304,4.8429565,4.890204,0.0,0.0,0.0
1165,4.848814828622698,4.7503495,4.948339,4.870200846844756,4.847117,4.8944054,0.0,0.0,0.0
1166,4.853867851847635,4.7556067,4.953639,4.874381276756213,4.851278,4.8986063,0.0,0.0,0.0
1167,4.8585865934383605,4.760614,4.9586287,4.878561706667668,4.855438,4.9028077,0.0,0.0,0.0
1168,4.861464225355553,4.762347,4.9622464,4.8827421365791235,4.859599,4.9070086,0.0,0.0,0.0
1169,4.867396159075019,4.7686424,4.967695,4.886922566490577,4.8637595,4.91121,0.0,0.0,0.0
1170,4.873226327651955,4.775168,4.9734592,4.891102996402032,4.8679204,4.915411,0.0,0.0,0.0
1171,4.876353590904286,4.7775702,4.976595,4.895283426313487,4.872081,4.9196124,0.0,0.0,0.0
1172,4.881243475000665,4.7821546,4.982342,4.8994638562249415,4.8762417,4.923814,0.0,0.0,0.0
1173,4.884407100997614,4.785139,4.9855676,4.903644286136396,4.880402,4.9280148,0.0,0.0,0.0
1174,4.8917704358127265,4.7919807,4.9937162,4.907824716047852,4.8845625,4.932216,0.0,0.0,0.0
1175,4.89304857324756,4.7937894,4.9944296,4.912005145959305,4.8887234,4.936417,0.0,0.0,0.0
1176,4.896120399219896,4.7980623,4.997023,4.91618557587076,4.892884,4.9406185,0.0,0.0,0.0
1177,4.899074318942673,4.8003154,4.9990993,4.920366005782215,4.8970447,4.9448195,0.0,0.0,0.0
1178,4.9004105294490605,4.8024464,4.9995885,4.924546435693669,4.901205,4.949021,0.0,0.0,0.0
1179,4.901358788060994,4.80335,5.0009274,4.928726865605124,4.905366,4.9532223,0.0,0.0,0.0
1180,4.904346346727033,4.8062506,5.0042105,4.932907295516578,4.9095263,4.957423,0.0,0.0,0.0
1181,4.9061984423683365,4.808401,5.006139,4.937087725428033,4.913687,4.9616246,0.0,0.0,0.0
1182,4.9084223376665745,4.810135,5.008645,4.941268155339488,4.9178476,4.9658256,0.0,0.0,0.0
1183,4.912235317374002,4.812641,5.0134597,4.945448585250942,4.922008,4.970027,0.0,0.0,0.0
1184,4.913691014759403,4.814047,5.014444,4.949629015162398,4.926169,4.974228,0.0,0.0,0.0
1185,4.918904493231912,4.819696,5.019796,4.953809445073852,4.9303293,4.9784293,0.0,0.0,0.0
1186,4.924755196889534,4.8255486,5.024853,4.957989874985307,4.93449,4.9826307,0.0,0.0,0.0
1187,4.930587830427673,4.8316,5.0304675,4.962170304896762,4.9386506,4.9868317,0.0,0.0,0.0
1188,4.935849649608743,4.837809,5.035185,4.966350734808217,4.9428115,4.991033,0.0,0.0,0.0
1189,4.939534764356412,4.84155,5.0382166,4.970531164719673,4.946972,4.995234,0.0,0.0,0.0
1190,4.9442472485624664,4.8461776,5.042917,4.974711594631127,4.951133,4.9994354,0.0,0.0,0.0
1191,4.948501788758878,4.8507085,5.046839,4.97889202454258,4.955293,5.0036364,0.0,0.0,0.0
1192,4.954365165218581,4.8560886,5.0531454,4.983072454454035,4.9594536,5.007838,0.0,0.0,0.0
1193,4.958873812814022,4.8607516,5.057533,4.987252884365491,4.9636145,5.012039,0.0,0.0,0.0
1194,4.962658855595362,4.863597,5.0627184,4.991433314276944,4.967775,5.01624,0.0,0.0,0.0
1195,4.9682924069875725,4.869018,5.0680304,4.995613744188399,4.9719357,5.0204415,0.0,0.0,0.0
1196,4.970625415244868,4.871496,5.070844,4.999794174099855,4.976096,5.0246425,0.0,0.0,0.0
1197,4.973116947729626,4.8740797,5.0728273,5.00397460401131,4.980257,5.028844,0.0,0.0,0.0
1198,4.9767054413767395,4.87707,5.0764794,5.008155033922764,4.9844174,5.033045,0.0,0.0,0.0
1199,4.980092707874596,4.8802867,5.080072,5.012335463834218,4.9885783,5.037246,0.0,0.0,0.0
1200,4.985376709118622,4.8854694,5.0862093,5.016515893745674,4.9927387,5.041447,0.0,0.0,0.0
1201,4.988993924922875,4.889117,5.089319,5.020696323657126,4.996899,5.0456486,0.0,0.0,0.0
1202,4.9934640193507285,4.893234,5.093902,5.0248767535685825,5.00106,5.04985,0.0,0.0,0.0
1203,4.997318403046432,4.8969216,5.0974307,5.029057183480036,5.0052204,5.054051,0.0,0.0,0.0
1204,5.004164926149161,4.9028473,5.106292,5.033237613391494,5.0093813,5.0582523,0.0,0.0,0.0
1205,5.009871921339195,4.908898,5.1119876,5.037418043302947,5.0135417,5.0624533,0.0,0.0,0.0
1206,5.015214278020287,4.914508,5.116271,5.041598473214402,5.0177026,5.0666547,0.0,0.0,0.0
1207,5.0181215341434,4.9179,5.119009,5.045778903125856,5.021863,5.0708556,0.0,0.0,0.0
1208,5.025482333223686,4.9250727,5.125983,5.049959333037312,5.026024,5.075057,0.0,0.0,0.0
1209,5.030210825488366,4.9310956,5.129608,5.054139762948763,5.0301843,5.0792584,0.0,0.0,0.0
1210,5.037072835821838,4.9370446,5.136945,5.0583201928602195,5.0343447,5.0834594,0.0,0.0,0.0
1211,5.041049002476691,4.9418206,5.140419,5.062500622771677,5.0385056,5.087661,0.0,0.0,0.0
1212,5.044203840309688,4.9443827,5.143255,5.066681052683131,5.042666,5.0918617,0.0,0.0,0.0
1213,5.046848549028329,4.946918,5.146146,5.070861482594584,5.046827,5.096063,0.0,0.0,0.0
1214,5.0497568760498845,4.949863,5.148635,5.075041912506039,5.0509872,5.100264,0.0,0.0,0.0
1215,5.0535872083134565,4.95275,5.153124,5.079222342417494,5.055148,5.1044655,0.0,0.0,0.0
1216,5.05973797797569,4.958769,5.1596355,5.08340277232895,5.0593085,5.108667,0.0,0.0,0.0
1217,5.067603671193312,4.9669995,5.1668644,5.0875832022404035,5.0634694,5.112868,0.0,0.0,0.0
1218,5.07338907759028,4.9741282,5.172831,5.091763632151858,5.06763,5.1170692,0.0,0.0,0.0
1219,5.076038876871639,4.9758854,5.176157,5.095944062063312,5.07179,5.12127,0.0,0.0,0.0
1220,5.081657557101829,4.9813333,5.181322,5.100124491974768,5.075951,5.1254716,0.0,0.0,0.0
1221,5.088063046704739,4.988189,5.188095,5.1043049218862215,5.0801115,5.1296725,0.0,0.0,0.0
1222,5.094028079798222,4.9931602,5.194682,5.108485351797677,5.0842724,5.133874,0.0,0.0,0.0
1223,5.098716779256744,4.99754,5.1988177,5.112665781709134,5.088433,5.1380754,0.0,0.0,0.0
1224,5.102653753760651,5.0017056,5.2028913,5.1168462116205875,5.0925937,5.1422763,0.0,0.0,0.0
1225,5.105241347778632,5.004884,5.205106,5.121026641532042,5.096754,5.1464777,0.0,0.0,0.0
1226,5.11059374226588,5.0103307,5.2095704,5.125207071443497,5.100915,5.1506786,0.0,0.0,0.0
1227,5.114450934671478,5.013719,5.2135324,5.129387501354952,5.1050754,5.15488,0.0,0.0,0.0
1228,5.1190028822978535,5.0182977,5.218169,5.133567931266406,5.109236,5.159081,0.0,0.0,0.0
1229,5.124995373685518,5.026141,5.2230268,5.13774836117786,5.1133966,5.1632824,0.0,0.0,0.0
1230,5.1274069455777145,5.0285573,5.225679,5.141928791089315,5.117557,5.167484,0.0,0.0,0.0
1231,5.130841321729549,5.031643,5.229156,5.14610922100077,5.121718,5.1716847,0.0,0.0,0.0
1232,5.132804693746993,5.0333686,5.230739,5.1502896509122245,5.1258783,5.175886,0.0,0.0,0.0
1233,5.137001538955503,5.037786,5.235309,5.15447008082368,5.130039,5.180087,0.0,0.0,0.0
1234,5.143872473776556,5.044303,5.242277,5.158650510735134,5.1341996,5.1842885,0.0,0.0,0.0
1235,5.1488380064906405,5.049815,5.2468195,5.162830940646589,5.1383605,5.1884894,0.0,0.0,0.0
1236,5.150929306328847,5.0514593,5.249552,5.1670113705580425,5.142521,5.192691,0.0,0.0,0.0
1237,5.155707150798831,5.05576,5.254397,5.1711918004695,5.1466813,5.196892,0.0,0.0,0.0
1238,5.1597207581532505,5.060667,5.258066,5.175372230380953,5.150842,5.201093,0.0,0.0,0.0
1239,5.164266025157564,5.0652175,5.2619085,5.179552660292408,5.1550026,5.2052946,0.0,0.0,0.0
1240,5.16844652662678,5.068122,5.2672048,5.183733090203862,5.1591635,5.2094955,0.0,0.0,0.0
1241,5.172891302539602,5.072842,5.271448,5.187913520115319,5.163324,5.213697,0.0,0.0,0.0
1242,5.177391306444161,5.077584,5.275381,5.192093950026772,5.1674848,5.217898,0.0,0.0,0.0
1243,5.182022556158427,5.0829487,5.279413,5.196274379938227,5.171645,5.2220993,0.0,0.0,0.0
1244,5.188803318173546,5.0897255,5.2867494,5.200454809849682,5.175806,5.2263002,0.0,0.0,0.0
1245,5.191494862875718,5.0926394,5.289175,5.204635239761136,5.1799664,5.2305017,0.0,0.0,0.0
1246,5.194335948726313,5.0953097,5.2924185,5.208815669672591,5.184127,5.234703,0.0,0.0,0.0
1247,5.20272235953095,5.103408,5.3011937,5.212996099584047,5.1882877,5.238904,0.0,0.0,0.0
1248,5.208008982380651,5.1092596,5.305806,5.2171765294955,5.192448,5.2431054,0.0,0.0,0.0
1249,5.213079592019217,5.115591,5.3092628,5.221356959406956,5.196609,5.2473063,0.0,0.0,0.0
1250,5.21787057701973,5.12097,5.313567,5.225537389318409,5.2007694,5.2515078,0.0,0.0,0.0
1251,5.22308646464944,5.1256967,5.3196955,5.229717819229864,5.2049303,5.2557087,0.0,0.0,0.0
1252,5.227348538356723,5.130031,5.3235946,5.233898249141318,5.2090907,5.25991,0.0,0.0,0.0
1253,5.230870187088631,5.133988,5.327291,5.238078679052775,5.2132516,5.2641115,0.0,0.0,0.0
1254,5.237189448391772,5.140516,5.3317814,5.242259108964229,5.217412,5.2683125,0.0,0.0,0.0
1255,5.241769144195201,5.1447473,5.3362536,5.246439538875686,5.2215724,5.272514,0.0,0.0,0.0
1256,5.247819531362235,5.1511183,5.3416996,5.250619968787138,5.2257333,5.276715,0.0,0.0,0.0
1257,5.250074783368134,5.1537075,5.3446474,5.254800398698592,5.2298937,5.280916,0.0,0.0,0.0
1258,5.252826161652122,5.1555552,5.3483458,5.2589808286100475,5.2340546,5.285117,0.0,0.0,0.0
1259,5.256399835620505,5.158484,5.3530536,5.263161258521502,5.238215,5.2893186,0.0,0.0,0.0
1260,5.261464301505386,5.1632385,5.35805,5.267341688432955,5.242376,5.29352,0.0,0.0,0.0
1261,5.266846248818717,5.1690555,5.362932,5.271522118344412,5.2465363,5.297721,0.0,0.0,0.0
1262,5.26922856631595,5.1700425,5.3658133,5.275702548255867,5.250697,5.3019223,0.0,0.0,0.0
1263,5.274280584009929,5.175064,5.3709517,5.279882978167322,5.2548575,5.3061233,0.0,0.0,0.0
1264,5.2824737532544805,5.184447,5.377843,5.284063408078776,5.259018,5.3103247,0.0,0.0,0.0
1265,5.286857017779919,5.1875744,5.383948,5.2882438379902315,5.263179,5.3145256,0.0,0.0,0.0
1266,5.289905561419714,5.189893,5.387925,5.292424267901685,5.267339,5.318727,0.0,0.0,0.0
1267,5.295546615655125,5.194712,5.3931193,5.296604697813141,5.2715,5.322928,0.0,0.0,0.0
1268,5.3004857131381,5.200702,5.397395,5.300785127724595,5.2756605,5.3271294,0.0,0.0,0.0
1269,5.302941531712689,5.2037773,5.3995094,5.30496555763605,5.2798214,5.331331,0.0,0.0,0.0
1270,5.308503098946558,5.2099266,5.4047,5.309145987547504,5.283982,5.3355317,0.0,0.0,0.0
1271,5.312044116289928,5.2144465,5.407546,5.313326417458959,5.2881427,5.339733,0.0,0.0,0.0
1272,5.3145107860908265,5.216262,5.4096193,5.317506847370412,5.292303,5.343934,0.0,0.0,0.0
1273,5.3175247077979,5.2199173,5.4127884,5.3216872772818675,5.2964635,5.3481355,0.0,0.0,0.0
1274,5.322872539540334,5.2257314,5.4179063,5.325867707193322,5.3006244,5.3523364,0.0,0.0,0.0
1275,5.327279745047766,5.2295556,5.4227138,5.330048137104777,5.304785,5.356538,0.0,0.0,0.0
1276,5.33001160315134,5.2319255,5.4255404,5.3342285670162335,5.3089457,5.360739,0.0,0.0,0.0
1277,5.334937716888945,5.2374086,5.430227,5.338408996927687,5.313106,5.36494,0.0,0.0,0.0
1278,5.338051078622376,5.2401185,5.4340205,5.342589426839142,5.317267,5.3691416,0.0,0.0,0.0
1279,5.342099440036151,5.2444887,5.437473,5.346769856750598,5.3214273,5.3733425,0.0,0.0,0.0
1280,5.343923329953191,5.2467284,5.4389954,5.3509502866620515,5.325588,5.377544,0.0,0.0,0.0
1281,5.3469167289791795,5.2498775,5.4418573,5.355130716573507,5.3297486,5.381745,0.0,0.0,0.0
1282,5.351031782331878,5.2551503,5.444674,5.359311146484961,5.333909,5.3859463,0.0,0.0,0.0
1283,5.355942421009008,5.2590585,5.450045,5.363491576396416,5.33807,5.3901477,0.0,0.0,0.0
1284,5.360123156734374,5.262358,5.454792,5.3676720063078704,5.3422303,5.3943486,0.0,0.0,0.0
1285,5.365887868666656,5.2686644,5.460384,5.371852436219326,5.346391,5.39855,0.0,0.0,0.0
1286,5.368020113560238,5.271227,5.4623733,5.376032866130781,5.3505516,5.402751,0.0,0.0,0.0
1287,5.376670324277994,5.278644,5.4716353,5.380213296042234,5.3547125,5.4069524,0.0,0.0,0.0
1288,5.3802500086481935,5.2815247,5.4757442,5.384393725953687,5.358873,5.4111533,0.0,0.0,0.0
1289,5.385467086941336,5.287173,5.4815288,5.388574155865143,5.363034,5.4153547,0.0,0.0,0.0
1290,5.3927232265644305,5.294171,5.488769,5.392754585776599,5.367194,5.419556,0.0,0.0,0.0
1291,5.397981138143542,5.299229,5.494271,5.396935015688053,5.3713546,5.423757,0.0,0.0,0.0
1292,5.40064309014407,5.3015957,5.4970202,5.401115445599507,5.3755155,5.4279585,0.0,0.0,0.0
